zip code,county name,state,branch
52308,Iowa County,Iowa,"Cedar Rapids, Iowa"
52316,Iowa County,Iowa,"Cedar Rapids, Iowa"
52325,Iowa County,Iowa,"Cedar Rapids, Iowa"
52334,Iowa County,Iowa,"Cedar Rapids, Iowa"
52347,Iowa County,Iowa,"Cedar Rapids, Iowa"
52361,Iowa County,Iowa,"Cedar Rapids, Iowa"
52030,Jackson County,Iowa,"Cedar Rapids, Iowa"
52031,Jackson County,Iowa,"Cedar Rapids, Iowa"
52054,Jackson County,Iowa,"Cedar Rapids, Iowa"
52060,Jackson County,Iowa,"Cedar Rapids, Iowa"
52064,Jackson County,Iowa,"Cedar Rapids, Iowa"
52069,Jackson County,Iowa,"Cedar Rapids, Iowa"
52070,Jackson County,Iowa,"Cedar Rapids, Iowa"
52071,Jackson County,Iowa,"Cedar Rapids, Iowa"
52074,Jackson County,Iowa,"Cedar Rapids, Iowa"
52075,Jackson County,Iowa,"Cedar Rapids, Iowa"
52079,Jackson County,Iowa,"Cedar Rapids, Iowa"
52207,Jackson County,Iowa,"Cedar Rapids, Iowa"
52309,Jackson County,Iowa,"Cedar Rapids, Iowa"
50028,Jasper County,Iowa,"Des Moines, Iowa"
50054,Jasper County,Iowa,"Des Moines, Iowa"
50127,Jasper County,Iowa,"Des Moines, Iowa"
50135,Jasper County,Iowa,"Des Moines, Iowa"
50137,Jasper County,Iowa,"Des Moines, Iowa"
50153,Jasper County,Iowa,"Des Moines, Iowa"
50168,Jasper County,Iowa,"Des Moines, Iowa"
50170,Jasper County,Iowa,"Des Moines, Iowa"
50208,Jasper County,Iowa,"Des Moines, Iowa"
50228,Jasper County,Iowa,"Des Moines, Iowa"
50232,Jasper County,Iowa,"Des Moines, Iowa"
50251,Jasper County,Iowa,"Des Moines, Iowa"
52533,Jefferson County,Iowa,"Des Moines, Iowa"
52556,Jefferson County,Iowa,"Des Moines, Iowa"
52557,Jefferson County,Iowa,"Des Moines, Iowa"
52567,Jefferson County,Iowa,"Des Moines, Iowa"
52580,Jefferson County,Iowa,"Des Moines, Iowa"
52635,Jefferson County,Iowa,"Des Moines, Iowa"
52235,Johnson County,Iowa,"Cedar Rapids, Iowa"
52240,Johnson County,Iowa,"Cedar Rapids, Iowa"
52241,Johnson County,Iowa,"Cedar Rapids, Iowa"
52242,Johnson County,Iowa,"Cedar Rapids, Iowa"
52243,Johnson County,Iowa,"Cedar Rapids, Iowa"
52244,Johnson County,Iowa,"Cedar Rapids, Iowa"
52245,Johnson County,Iowa,"Cedar Rapids, Iowa"
52246,Johnson County,Iowa,"Cedar Rapids, Iowa"
52317,Johnson County,Iowa,"Cedar Rapids, Iowa"
52319,Johnson County,Iowa,"Cedar Rapids, Iowa"
52322,Johnson County,Iowa,"Cedar Rapids, Iowa"
52333,Johnson County,Iowa,"Cedar Rapids, Iowa"
52338,Johnson County,Iowa,"Cedar Rapids, Iowa"
52340,Johnson County,Iowa,"Cedar Rapids, Iowa"
52755,Johnson County,Iowa,"Cedar Rapids, Iowa"
52205,Jones County,Iowa,"Cedar Rapids, Iowa"
52212,Jones County,Iowa,"Cedar Rapids, Iowa"
52252,Jones County,Iowa,"Cedar Rapids, Iowa"
52305,Jones County,Iowa,"Cedar Rapids, Iowa"
52310,Jones County,Iowa,"Cedar Rapids, Iowa"
52312,Jones County,Iowa,"Cedar Rapids, Iowa"
52320,Jones County,Iowa,"Cedar Rapids, Iowa"
52321,Jones County,Iowa,"Cedar Rapids, Iowa"
52323,Jones County,Iowa,"Cedar Rapids, Iowa"
52362,Jones County,Iowa,"Cedar Rapids, Iowa"
50104,Keokuk County,Iowa,"Cedar Rapids, Iowa"
50136,Keokuk County,Iowa,"Cedar Rapids, Iowa"
50255,Keokuk County,Iowa,"Cedar Rapids, Iowa"
50268,Keokuk County,Iowa,"Cedar Rapids, Iowa"
52231,Keokuk County,Iowa,"Cedar Rapids, Iowa"
52248,Keokuk County,Iowa,"Cedar Rapids, Iowa"
52335,Keokuk County,Iowa,"Cedar Rapids, Iowa"
52355,Keokuk County,Iowa,"Cedar Rapids, Iowa"
52550,Keokuk County,Iowa,"Cedar Rapids, Iowa"
52562,Keokuk County,Iowa,"Cedar Rapids, Iowa"
52563,Keokuk County,Iowa,"Cedar Rapids, Iowa"
52568,Keokuk County,Iowa,"Cedar Rapids, Iowa"
52576,Keokuk County,Iowa,"Cedar Rapids, Iowa"
52585,Keokuk County,Iowa,"Cedar Rapids, Iowa"
52591,Keokuk County,Iowa,"Cedar Rapids, Iowa"
50451,Kossuth County,Iowa,"Sioux City, Iowa"
50480,Kossuth County,Iowa,"Sioux City, Iowa"
50483,Kossuth County,Iowa,"Sioux City, Iowa"
50511,Kossuth County,Iowa,"Sioux City, Iowa"
50517,Kossuth County,Iowa,"Sioux City, Iowa"
50522,Kossuth County,Iowa,"Sioux City, Iowa"
50539,Kossuth County,Iowa,"Sioux City, Iowa"
50556,Kossuth County,Iowa,"Sioux City, Iowa"
50559,Kossuth County,Iowa,"Sioux City, Iowa"
50560,Kossuth County,Iowa,"Sioux City, Iowa"
50590,Kossuth County,Iowa,"Sioux City, Iowa"
50598,Kossuth County,Iowa,"Sioux City, Iowa"
52619,Lee County,Iowa,"Cedar Rapids, Iowa"
52624,Lee County,Iowa,"Cedar Rapids, Iowa"
52625,Lee County,Iowa,"Cedar Rapids, Iowa"
52627,Lee County,Iowa,"Cedar Rapids, Iowa"
52631,Lee County,Iowa,"Cedar Rapids, Iowa"
52632,Lee County,Iowa,"Cedar Rapids, Iowa"
52639,Lee County,Iowa,"Cedar Rapids, Iowa"
52648,Lee County,Iowa,"Cedar Rapids, Iowa"
52656,Lee County,Iowa,"Cedar Rapids, Iowa"
52657,Lee County,Iowa,"Cedar Rapids, Iowa"
52658,Lee County,Iowa,"Cedar Rapids, Iowa"
52202,Linn County,Iowa,"Cedar Rapids, Iowa"
52213,Linn County,Iowa,"Cedar Rapids, Iowa"
52214,Linn County,Iowa,"Cedar Rapids, Iowa"
52218,Linn County,Iowa,"Cedar Rapids, Iowa"
52219,Linn County,Iowa,"Cedar Rapids, Iowa"
52227,Linn County,Iowa,"Cedar Rapids, Iowa"
52228,Linn County,Iowa,"Cedar Rapids, Iowa"
52233,Linn County,Iowa,"Cedar Rapids, Iowa"
52253,Linn County,Iowa,"Cedar Rapids, Iowa"
52302,Linn County,Iowa,"Cedar Rapids, Iowa"
52314,Linn County,Iowa,"Cedar Rapids, Iowa"
52324,Linn County,Iowa,"Cedar Rapids, Iowa"
52328,Linn County,Iowa,"Cedar Rapids, Iowa"
52336,Linn County,Iowa,"Cedar Rapids, Iowa"
52341,Linn County,Iowa,"Cedar Rapids, Iowa"
52344,Linn County,Iowa,"Cedar Rapids, Iowa"
52350,Linn County,Iowa,"Cedar Rapids, Iowa"
52352,Linn County,Iowa,"Cedar Rapids, Iowa"
52401,Linn County,Iowa,"Cedar Rapids, Iowa"
52402,Linn County,Iowa,"Cedar Rapids, Iowa"
52403,Linn County,Iowa,"Cedar Rapids, Iowa"
52404,Linn County,Iowa,"Cedar Rapids, Iowa"
52405,Linn County,Iowa,"Cedar Rapids, Iowa"
52406,Linn County,Iowa,"Cedar Rapids, Iowa"
52407,Linn County,Iowa,"Cedar Rapids, Iowa"
52408,Linn County,Iowa,"Cedar Rapids, Iowa"
52409,Linn County,Iowa,"Cedar Rapids, Iowa"
52410,Linn County,Iowa,"Cedar Rapids, Iowa"
52411,Linn County,Iowa,"Cedar Rapids, Iowa"
52497,Linn County,Iowa,"Cedar Rapids, Iowa"
52498,Linn County,Iowa,"Cedar Rapids, Iowa"
52499,Linn County,Iowa,"Cedar Rapids, Iowa"
52640,Louisa County,Iowa,"Cedar Rapids, Iowa"
52646,Louisa County,Iowa,"Cedar Rapids, Iowa"
52653,Louisa County,Iowa,"Cedar Rapids, Iowa"
52737,Louisa County,Iowa,"Cedar Rapids, Iowa"
52738,Louisa County,Iowa,"Cedar Rapids, Iowa"
52752,Louisa County,Iowa,"Cedar Rapids, Iowa"
52754,Louisa County,Iowa,"Cedar Rapids, Iowa"
50049,Lucas County,Iowa,"Des Moines, Iowa"
50068,Lucas County,Iowa,"Des Moines, Iowa"
50151,Lucas County,Iowa,"Des Moines, Iowa"
50238,Lucas County,Iowa,"Des Moines, Iowa"
50272,Lucas County,Iowa,"Des Moines, Iowa"
51230,Lyon County,Iowa,"Sioux Falls, South Dakota"
51235,Lyon County,Iowa,"Sioux Falls, South Dakota"
51237,Lyon County,Iowa,"Sioux Falls, South Dakota"
51240,Lyon County,Iowa,"Sioux Falls, South Dakota"
51241,Lyon County,Iowa,"Sioux Falls, South Dakota"
51242,Lyon County,Iowa,"Sioux Falls, South Dakota"
51243,Lyon County,Iowa,"Sioux Falls, South Dakota"
51246,Lyon County,Iowa,"Sioux Falls, South Dakota"
50033,Madison County,Iowa,"Des Moines, Iowa"
50072,Madison County,Iowa,"Des Moines, Iowa"
50155,Madison County,Iowa,"Des Moines, Iowa"
50218,Madison County,Iowa,"Des Moines, Iowa"
50222,Madison County,Iowa,"Des Moines, Iowa"
50240,Madison County,Iowa,"Des Moines, Iowa"
50257,Madison County,Iowa,"Des Moines, Iowa"
50273,Madison County,Iowa,"Des Moines, Iowa"
50027,Mahaska County,Iowa,"Des Moines, Iowa"
50143,Mahaska County,Iowa,"Des Moines, Iowa"
50207,Mahaska County,Iowa,"Des Moines, Iowa"
52534,Mahaska County,Iowa,"Des Moines, Iowa"
52543,Mahaska County,Iowa,"Des Moines, Iowa"
52561,Mahaska County,Iowa,"Des Moines, Iowa"
52577,Mahaska County,Iowa,"Des Moines, Iowa"
52586,Mahaska County,Iowa,"Des Moines, Iowa"
52595,Mahaska County,Iowa,"Des Moines, Iowa"
50044,Marion County,Iowa,"Des Moines, Iowa"
50057,Marion County,Iowa,"Des Moines, Iowa"
50062,Marion County,Iowa,"Des Moines, Iowa"
50116,Marion County,Iowa,"Des Moines, Iowa"
50119,Marion County,Iowa,"Des Moines, Iowa"
50138,Marion County,Iowa,"Des Moines, Iowa"
50163,Marion County,Iowa,"Des Moines, Iowa"
50214,Marion County,Iowa,"Des Moines, Iowa"
50219,Marion County,Iowa,"Des Moines, Iowa"
50225,Marion County,Iowa,"Des Moines, Iowa"
50252,Marion County,Iowa,"Des Moines, Iowa"
50256,Marion County,Iowa,"Des Moines, Iowa"
50005,Marshall County,Iowa,"Des Moines, Iowa"
50051,Marshall County,Iowa,"Des Moines, Iowa"
50078,Marshall County,Iowa,"Des Moines, Iowa"
50106,Marshall County,Iowa,"Des Moines, Iowa"
50120,Marshall County,Iowa,"Des Moines, Iowa"
50141,Marshall County,Iowa,"Des Moines, Iowa"
50142,Marshall County,Iowa,"Des Moines, Iowa"
50148,Marshall County,Iowa,"Des Moines, Iowa"
50158,Marshall County,Iowa,"Des Moines, Iowa"
50162,Marshall County,Iowa,"Des Moines, Iowa"
50234,Marshall County,Iowa,"Des Moines, Iowa"
50239,Marshall County,Iowa,"Des Moines, Iowa"
50247,Marshall County,Iowa,"Des Moines, Iowa"
51533,Mills County,Iowa,"Omaha, Nebraska"
51534,Mills County,Iowa,"Omaha, Nebraska"
51540,Mills County,Iowa,"Omaha, Nebraska"
51541,Mills County,Iowa,"Omaha, Nebraska"
51551,Mills County,Iowa,"Omaha, Nebraska"
51554,Mills County,Iowa,"Omaha, Nebraska"
51561,Mills County,Iowa,"Omaha, Nebraska"
51571,Mills County,Iowa,"Omaha, Nebraska"
50426,Mitchell County,Iowa,"Rochester, Minnesota"
50454,Mitchell County,Iowa,"Rochester, Minnesota"
50455,Mitchell County,Iowa,"Rochester, Minnesota"
50460,Mitchell County,Iowa,"Rochester, Minnesota"
50461,Mitchell County,Iowa,"Rochester, Minnesota"
50466,Mitchell County,Iowa,"Rochester, Minnesota"
50472,Mitchell County,Iowa,"Rochester, Minnesota"
50476,Mitchell County,Iowa,"Rochester, Minnesota"
50481,Mitchell County,Iowa,"Rochester, Minnesota"
51010,Monona County,Iowa,"Sioux City, Iowa"
51034,Monona County,Iowa,"Sioux City, Iowa"
51040,Monona County,Iowa,"Sioux City, Iowa"
51051,Monona County,Iowa,"Sioux City, Iowa"
51060,Monona County,Iowa,"Sioux City, Iowa"
51063,Monona County,Iowa,"Sioux City, Iowa"
51523,Monona County,Iowa,"Sioux City, Iowa"
51558,Monona County,Iowa,"Sioux City, Iowa"
51572,Monona County,Iowa,"Sioux City, Iowa"
50150,Monroe County,Iowa,"Des Moines, Iowa"
52531,Monroe County,Iowa,"Des Moines, Iowa"
52569,Monroe County,Iowa,"Des Moines, Iowa"
50847,Montgomery County,Iowa,"Omaha, Nebraska"
50864,Montgomery County,Iowa,"Omaha, Nebraska"
51532,Montgomery County,Iowa,"Omaha, Nebraska"
51566,Montgomery County,Iowa,"Omaha, Nebraska"
51573,Montgomery County,Iowa,"Omaha, Nebraska"
51591,Montgomery County,Iowa,"Omaha, Nebraska"
52720,Muscatine County,Iowa,"Cedar Rapids, Iowa"
52739,Muscatine County,Iowa,"Cedar Rapids, Iowa"
52749,Muscatine County,Iowa,"Cedar Rapids, Iowa"
52759,Muscatine County,Iowa,"Cedar Rapids, Iowa"
52760,Muscatine County,Iowa,"Cedar Rapids, Iowa"
52761,Muscatine County,Iowa,"Cedar Rapids, Iowa"
52766,Muscatine County,Iowa,"Cedar Rapids, Iowa"
52769,Muscatine County,Iowa,"Cedar Rapids, Iowa"
52776,Muscatine County,Iowa,"Cedar Rapids, Iowa"
52778,Muscatine County,Iowa,"Cedar Rapids, Iowa"
51009,O'Brien County,Iowa,"Sioux City, Iowa"
51046,O'Brien County,Iowa,"Sioux City, Iowa"
51058,O'Brien County,Iowa,"Sioux City, Iowa"
51201,O'Brien County,Iowa,"Sioux City, Iowa"
51231,O'Brien County,Iowa,"Sioux City, Iowa"
51245,O'Brien County,Iowa,"Sioux City, Iowa"
51248,O'Brien County,Iowa,"Sioux City, Iowa"
51346,O'Brien County,Iowa,"Sioux City, Iowa"
51232,Osceola County,Iowa,"Sioux City, Iowa"
51249,Osceola County,Iowa,"Sioux City, Iowa"
51345,Osceola County,Iowa,"Sioux City, Iowa"
51350,Osceola County,Iowa,"Sioux City, Iowa"
51354,Osceola County,Iowa,"Sioux City, Iowa"
51601,Page County,Iowa,"Omaha, Nebraska"
51602,Page County,Iowa,"Omaha, Nebraska"
51603,Page County,Iowa,"Omaha, Nebraska"
51630,Page County,Iowa,"Omaha, Nebraska"
51631,Page County,Iowa,"Omaha, Nebraska"
51632,Page County,Iowa,"Omaha, Nebraska"
51636,Page County,Iowa,"Omaha, Nebraska"
51637,Page County,Iowa,"Omaha, Nebraska"
51638,Page County,Iowa,"Omaha, Nebraska"
51647,Page County,Iowa,"Omaha, Nebraska"
51651,Page County,Iowa,"Omaha, Nebraska"
51656,Page County,Iowa,"Omaha, Nebraska"
50515,Palo Alto County,Iowa,"Sioux City, Iowa"
50527,Palo Alto County,Iowa,"Sioux City, Iowa"
50528,Palo Alto County,Iowa,"Sioux City, Iowa"
50536,Palo Alto County,Iowa,"Sioux City, Iowa"
50562,Palo Alto County,Iowa,"Sioux City, Iowa"
50597,Palo Alto County,Iowa,"Sioux City, Iowa"
51342,Palo Alto County,Iowa,"Sioux City, Iowa"
51358,Palo Alto County,Iowa,"Sioux City, Iowa"
51001,Plymouth County,Iowa,"Sioux City, Iowa"
51008,Plymouth County,Iowa,"Sioux City, Iowa"
51024,Plymouth County,Iowa,"Sioux City, Iowa"
51028,Plymouth County,Iowa,"Sioux City, Iowa"
51031,Plymouth County,Iowa,"Sioux City, Iowa"
51038,Plymouth County,Iowa,"Sioux City, Iowa"
51045,Plymouth County,Iowa,"Sioux City, Iowa"
51050,Plymouth County,Iowa,"Sioux City, Iowa"
51062,Plymouth County,Iowa,"Sioux City, Iowa"
50540,Pocahontas County,Iowa,"Sioux City, Iowa"
50546,Pocahontas County,Iowa,"Sioux City, Iowa"
50554,Pocahontas County,Iowa,"Sioux City, Iowa"
50571,Pocahontas County,Iowa,"Sioux City, Iowa"
50573,Pocahontas County,Iowa,"Sioux City, Iowa"
50574,Pocahontas County,Iowa,"Sioux City, Iowa"
50581,Pocahontas County,Iowa,"Sioux City, Iowa"
50593,Pocahontas County,Iowa,"Sioux City, Iowa"
50007,Polk County,Iowa,"Des Moines, Iowa"
50009,Polk County,Iowa,"Des Moines, Iowa"
50021,Polk County,Iowa,"Des Moines, Iowa"
50023,Polk County,Iowa,"Des Moines, Iowa"
50032,Polk County,Iowa,"Des Moines, Iowa"
50035,Polk County,Iowa,"Des Moines, Iowa"
50073,Polk County,Iowa,"Des Moines, Iowa"
50109,Polk County,Iowa,"Des Moines, Iowa"
50111,Polk County,Iowa,"Des Moines, Iowa"
50131,Polk County,Iowa,"Des Moines, Iowa"
50169,Polk County,Iowa,"Des Moines, Iowa"
50226,Polk County,Iowa,"Des Moines, Iowa"
50237,Polk County,Iowa,"Des Moines, Iowa"
50243,Polk County,Iowa,"Des Moines, Iowa"
50265,Polk County,Iowa,"Des Moines, Iowa"
50301,Polk County,Iowa,"Des Moines, Iowa"
50302,Polk County,Iowa,"Des Moines, Iowa"
50303,Polk County,Iowa,"Des Moines, Iowa"
50304,Polk County,Iowa,"Des Moines, Iowa"
50305,Polk County,Iowa,"Des Moines, Iowa"
50306,Polk County,Iowa,"Des Moines, Iowa"
50307,Polk County,Iowa,"Des Moines, Iowa"
50308,Polk County,Iowa,"Des Moines, Iowa"
50309,Polk County,Iowa,"Des Moines, Iowa"
50310,Polk County,Iowa,"Des Moines, Iowa"
50311,Polk County,Iowa,"Des Moines, Iowa"
50312,Polk County,Iowa,"Des Moines, Iowa"
50313,Polk County,Iowa,"Des Moines, Iowa"
50314,Polk County,Iowa,"Des Moines, Iowa"
50315,Polk County,Iowa,"Des Moines, Iowa"
50316,Polk County,Iowa,"Des Moines, Iowa"
50317,Polk County,Iowa,"Des Moines, Iowa"
50318,Polk County,Iowa,"Des Moines, Iowa"
50319,Polk County,Iowa,"Des Moines, Iowa"
50320,Polk County,Iowa,"Des Moines, Iowa"
50321,Polk County,Iowa,"Des Moines, Iowa"
50322,Polk County,Iowa,"Des Moines, Iowa"
50324,Polk County,Iowa,"Des Moines, Iowa"
50325,Polk County,Iowa,"Des Moines, Iowa"
50327,Polk County,Iowa,"Des Moines, Iowa"
50328,Polk County,Iowa,"Des Moines, Iowa"
50329,Polk County,Iowa,"Des Moines, Iowa"
50330,Polk County,Iowa,"Des Moines, Iowa"
50331,Polk County,Iowa,"Des Moines, Iowa"
50332,Polk County,Iowa,"Des Moines, Iowa"
50333,Polk County,Iowa,"Des Moines, Iowa"
50334,Polk County,Iowa,"Des Moines, Iowa"
50335,Polk County,Iowa,"Des Moines, Iowa"
50336,Polk County,Iowa,"Des Moines, Iowa"
50339,Polk County,Iowa,"Des Moines, Iowa"
50340,Polk County,Iowa,"Des Moines, Iowa"
50347,Polk County,Iowa,"Des Moines, Iowa"
50359,Polk County,Iowa,"Des Moines, Iowa"
50360,Polk County,Iowa,"Des Moines, Iowa"
50361,Polk County,Iowa,"Des Moines, Iowa"
50362,Polk County,Iowa,"Des Moines, Iowa"
50363,Polk County,Iowa,"Des Moines, Iowa"
50364,Polk County,Iowa,"Des Moines, Iowa"
50367,Polk County,Iowa,"Des Moines, Iowa"
50368,Polk County,Iowa,"Des Moines, Iowa"
50369,Polk County,Iowa,"Des Moines, Iowa"
50380,Polk County,Iowa,"Des Moines, Iowa"
50381,Polk County,Iowa,"Des Moines, Iowa"
50391,Polk County,Iowa,"Des Moines, Iowa"
50392,Polk County,Iowa,"Des Moines, Iowa"
50393,Polk County,Iowa,"Des Moines, Iowa"
50394,Polk County,Iowa,"Des Moines, Iowa"
50395,Polk County,Iowa,"Des Moines, Iowa"
50396,Polk County,Iowa,"Des Moines, Iowa"
50397,Polk County,Iowa,"Des Moines, Iowa"
50398,Polk County,Iowa,"Des Moines, Iowa"
50936,Polk County,Iowa,"Des Moines, Iowa"
50940,Polk County,Iowa,"Des Moines, Iowa"
50947,Polk County,Iowa,"Des Moines, Iowa"
50950,Polk County,Iowa,"Des Moines, Iowa"
50980,Polk County,Iowa,"Des Moines, Iowa"
50981,Polk County,Iowa,"Des Moines, Iowa"
51501,Pottawattamie County,Iowa,"Omaha, Nebraska"
51502,Pottawattamie County,Iowa,"Omaha, Nebraska"
51503,Pottawattamie County,Iowa,"Omaha, Nebraska"
51510,Pottawattamie County,Iowa,"Omaha, Nebraska"
51521,Pottawattamie County,Iowa,"Omaha, Nebraska"
51525,Pottawattamie County,Iowa,"Omaha, Nebraska"
51526,Pottawattamie County,Iowa,"Omaha, Nebraska"
51536,Pottawattamie County,Iowa,"Omaha, Nebraska"
51542,Pottawattamie County,Iowa,"Omaha, Nebraska"
51548,Pottawattamie County,Iowa,"Omaha, Nebraska"
51549,Pottawattamie County,Iowa,"Omaha, Nebraska"
51553,Pottawattamie County,Iowa,"Omaha, Nebraska"
51559,Pottawattamie County,Iowa,"Omaha, Nebraska"
51560,Pottawattamie County,Iowa,"Omaha, Nebraska"
51575,Pottawattamie County,Iowa,"Omaha, Nebraska"
51576,Pottawattamie County,Iowa,"Omaha, Nebraska"
51577,Pottawattamie County,Iowa,"Omaha, Nebraska"
50112,Poweshiek County,Iowa,"Des Moines, Iowa"
50157,Poweshiek County,Iowa,"Des Moines, Iowa"
50171,Poweshiek County,Iowa,"Des Moines, Iowa"
50242,Poweshiek County,Iowa,"Des Moines, Iowa"
52211,Poweshiek County,Iowa,"Des Moines, Iowa"
52221,Poweshiek County,Iowa,"Des Moines, Iowa"
52222,Poweshiek County,Iowa,"Des Moines, Iowa"
52232,Poweshiek County,Iowa,"Des Moines, Iowa"
50074,Ringgold County,Iowa,"Omaha, Nebraska"
50133,Ringgold County,Iowa,"Omaha, Nebraska"
50835,Ringgold County,Iowa,"Omaha, Nebraska"
50845,Ringgold County,Iowa,"Omaha, Nebraska"
50854,Ringgold County,Iowa,"Omaha, Nebraska"
50860,Ringgold County,Iowa,"Omaha, Nebraska"
50863,Ringgold County,Iowa,"Omaha, Nebraska"
50535,Sac County,Iowa,"Sioux City, Iowa"
50561,Sac County,Iowa,"Sioux City, Iowa"
50567,Sac County,Iowa,"Sioux City, Iowa"
50583,Sac County,Iowa,"Sioux City, Iowa"
51053,Sac County,Iowa,"Sioux City, Iowa"
51433,Sac County,Iowa,"Sioux City, Iowa"
51450,Sac County,Iowa,"Sioux City, Iowa"
51458,Sac County,Iowa,"Sioux City, Iowa"
51466,Sac County,Iowa,"Sioux City, Iowa"
52722,Scott County,Iowa,"Cedar Rapids, Iowa"
52726,Scott County,Iowa,"Cedar Rapids, Iowa"
52728,Scott County,Iowa,"Cedar Rapids, Iowa"
52745,Scott County,Iowa,"Cedar Rapids, Iowa"
52746,Scott County,Iowa,"Cedar Rapids, Iowa"
52748,Scott County,Iowa,"Cedar Rapids, Iowa"
52753,Scott County,Iowa,"Cedar Rapids, Iowa"
52756,Scott County,Iowa,"Cedar Rapids, Iowa"
52758,Scott County,Iowa,"Cedar Rapids, Iowa"
52765,Scott County,Iowa,"Cedar Rapids, Iowa"
52767,Scott County,Iowa,"Cedar Rapids, Iowa"
52768,Scott County,Iowa,"Cedar Rapids, Iowa"
52773,Scott County,Iowa,"Cedar Rapids, Iowa"
52801,Scott County,Iowa,"Cedar Rapids, Iowa"
52802,Scott County,Iowa,"Cedar Rapids, Iowa"
52803,Scott County,Iowa,"Cedar Rapids, Iowa"
52804,Scott County,Iowa,"Cedar Rapids, Iowa"
52805,Scott County,Iowa,"Cedar Rapids, Iowa"
52806,Scott County,Iowa,"Cedar Rapids, Iowa"
52807,Scott County,Iowa,"Cedar Rapids, Iowa"
52808,Scott County,Iowa,"Cedar Rapids, Iowa"
52809,Scott County,Iowa,"Cedar Rapids, Iowa"
51446,Shelby County,Iowa,"Sioux City, Iowa"
51447,Shelby County,Iowa,"Sioux City, Iowa"
51527,Shelby County,Iowa,"Sioux City, Iowa"
51530,Shelby County,Iowa,"Sioux City, Iowa"
51531,Shelby County,Iowa,"Sioux City, Iowa"
51537,Shelby County,Iowa,"Sioux City, Iowa"
51562,Shelby County,Iowa,"Sioux City, Iowa"
51565,Shelby County,Iowa,"Sioux City, Iowa"
51570,Shelby County,Iowa,"Sioux City, Iowa"
51578,Shelby County,Iowa,"Sioux City, Iowa"
51593,Shelby County,Iowa,"Sioux City, Iowa"
51003,Sioux County,Iowa,"Sioux City, Iowa"
51011,Sioux County,Iowa,"Sioux City, Iowa"
51022,Sioux County,Iowa,"Sioux City, Iowa"
51023,Sioux County,Iowa,"Sioux City, Iowa"
51027,Sioux County,Iowa,"Sioux City, Iowa"
51036,Sioux County,Iowa,"Sioux City, Iowa"
51041,Sioux County,Iowa,"Sioux City, Iowa"
51234,Sioux County,Iowa,"Sioux City, Iowa"
51238,Sioux County,Iowa,"Sioux City, Iowa"
51239,Sioux County,Iowa,"Sioux City, Iowa"
51244,Sioux County,Iowa,"Sioux City, Iowa"
51247,Sioux County,Iowa,"Sioux City, Iowa"
51250,Sioux County,Iowa,"Sioux City, Iowa"
50010,Story County,Iowa,"Des Moines, Iowa"
50011,Story County,Iowa,"Des Moines, Iowa"
50012,Story County,Iowa,"Des Moines, Iowa"
50013,Story County,Iowa,"Des Moines, Iowa"
50014,Story County,Iowa,"Des Moines, Iowa"
50046,Story County,Iowa,"Des Moines, Iowa"
50055,Story County,Iowa,"Des Moines, Iowa"
50056,Story County,Iowa,"Des Moines, Iowa"
50105,Story County,Iowa,"Des Moines, Iowa"
50124,Story County,Iowa,"Des Moines, Iowa"
50134,Story County,Iowa,"Des Moines, Iowa"
50154,Story County,Iowa,"Des Moines, Iowa"
50161,Story County,Iowa,"Des Moines, Iowa"
50201,Story County,Iowa,"Des Moines, Iowa"
50236,Story County,Iowa,"Des Moines, Iowa"
50244,Story County,Iowa,"Des Moines, Iowa"
50248,Story County,Iowa,"Des Moines, Iowa"
50278,Story County,Iowa,"Des Moines, Iowa"
50173,Tama County,Iowa,"Des Moines, Iowa"
50612,Tama County,Iowa,"Des Moines, Iowa"
50632,Tama County,Iowa,"Des Moines, Iowa"
50635,Tama County,Iowa,"Des Moines, Iowa"
50652,Tama County,Iowa,"Des Moines, Iowa"
50675,Tama County,Iowa,"Des Moines, Iowa"
52215,Tama County,Iowa,"Des Moines, Iowa"
52217,Tama County,Iowa,"Des Moines, Iowa"
52224,Tama County,Iowa,"Des Moines, Iowa"
52225,Tama County,Iowa,"Des Moines, Iowa"
52339,Tama County,Iowa,"Des Moines, Iowa"
52342,Tama County,Iowa,"Des Moines, Iowa"
52348,Tama County,Iowa,"Des Moines, Iowa"
50833,Taylor County,Iowa,"Omaha, Nebraska"
50836,Taylor County,Iowa,"Omaha, Nebraska"
50840,Taylor County,Iowa,"Omaha, Nebraska"
50848,Taylor County,Iowa,"Omaha, Nebraska"
50851,Taylor County,Iowa,"Omaha, Nebraska"
50862,Taylor County,Iowa,"Omaha, Nebraska"
51646,Taylor County,Iowa,"Omaha, Nebraska"
50149,Union County,Iowa,"Omaha, Nebraska"
50254,Union County,Iowa,"Omaha, Nebraska"
50801,Union County,Iowa,"Omaha, Nebraska"
50830,Union County,Iowa,"Omaha, Nebraska"
50831,Union County,Iowa,"Omaha, Nebraska"
50842,Union County,Iowa,"Omaha, Nebraska"
50861,Union County,Iowa,"Omaha, Nebraska"
52535,Van Buren County,Iowa,"Des Moines, Iowa"
52542,Van Buren County,Iowa,"Des Moines, Iowa"
52551,Van Buren County,Iowa,"Des Moines, Iowa"
52565,Van Buren County,Iowa,"Des Moines, Iowa"
52570,Van Buren County,Iowa,"Des Moines, Iowa"
52573,Van Buren County,Iowa,"Des Moines, Iowa"
